State,Year,Population,MSN,Reading,Per capita consumption
AK,1970,302583,PARCP,1432,0.004732586
AK,1971,316000,PARCP,1869,0.005914557
AK,1972,326000,PARCP,1487,0.00456135
AK,1973,333000,PARCP,1817,0.005456456
AK,1974,345000,PARCP,1856,0.00537971
AK,1975,371000,PARCP,1758,0.004738544
AK,1976,393000,PARCP,2097,0.005335878
AK,1977,397000,PARCP,2337,0.00588665
AK,1978,402000,PARCP,2767,0.006883085
AK,1979,403000,PARCP,1765,0.004379653
AK,1980,401851,PARCP,1211,0.003013555
AK,1981,418491,PARCP,937,0.002238997
AK,1982,449606,PARCP,1170,0.002602278
AK,1983,488417,PARCP,1268,0.002596142
AK,1984,513702,PARCP,1505,0.002929714
AK,1985,532495,PARCP,1402,0.002632889
AK,1986,544268,PARCP,1183,0.002173562
AK,1987,539309,PARCP,1473,0.002731273
AK,1988,541983,PARCP,1311,0.002418895
AK,1989,547159,PARCP,1669,0.003050302
AK,1990,553290,PARCP,1759,0.003179165
AK,1991,570193,PARCP,1812,0.003177871
AK,1992,588736,PARCP,2044,0.003471845
AK,1993,599432,PARCP,2023,0.003374862
AK,1994,603308,PARCP,2052,0.003401248
AK,1995,604412,PARCP,2129,0.003522432
AK,1996,608569,PARCP,2057,0.00338006
AK,1997,612968,PARCP,1931,0.003150246
AK,1998,619932,PARCP,1738,0.002803533
AK,1999,624779,PARCP,2191,0.00350684
AK,2000,627963,PARCP,1870,0.002977882
AK,2001,633714,PARCP,1982,0.003127594
AK,2002,642337,PARCP,1631,0.002539166
AK,2003,648414,PARCP,1636,0.002523079
AK,2004,659286,PARCP,1797,0.002725676
AK,2005,666946,PARCP,1808,0.002710864
AK,2006,675302,PARCP,2346,0.003474001
AK,2007,680300,PARCP,1725,0.002535646
AK,2008,687455,PARCP,1581,0.002299787
AK,2009,698895,PARCP,1697,0.002428119
AK,2010,714031,PARCP,1673,0.002343036
AK,2011,722713,PARCP,1547,0.002140545
AK,2012,731089,PARCP,1496,0.002046262
AK,2013,736879,PARCP,1302,0.001766912
AK,2014,736705,PARCP,1256,0.001704889
AK,2015,737709,PARCP,1443,0.001956056
AK,2016,741894,PARCP,,
AL,1970,3444354,PARCP,4456,0.001293711
AL,1971,3497000,PARCP,4674,0.001336574
AL,1972,3540000,PARCP,5080,0.001435028
AL,1973,3581000,PARCP,4798,0.001339849
AL,1974,3628000,PARCP,3850,0.001061191
AL,1975,3680000,PARCP,3539,0.000961685
AL,1976,3737000,PARCP,4039,0.001080813
AL,1977,3783000,PARCP,4320,0.001141951
AL,1978,3834000,PARCP,3594,0.000937402
AL,1979,3869000,PARCP,2247,0.00058077
AL,1980,3893888,PARCP,2413,0.000619689
AL,1981,3918531,PARCP,2484,0.000633911
AL,1982,3925266,PARCP,2539,0.000646835
AL,1983,3934102,PARCP,2966,0.00075392
AL,1984,3951820,PARCP,1829,0.000462825
AL,1985,3972523,PARCP,1872,0.000471237
AL,1986,3991569,PARCP,2125,0.000532372
AL,1987,4015264,PARCP,2489,0.000619885
AL,1988,4023844,PARCP,2515,0.000625024
AL,1989,4030222,PARCP,2688,0.000666961
AL,1990,4050055,PARCP,2342,0.000578264
AL,1991,4099156,PARCP,2041,0.000497907
AL,1992,4154014,PARCP,1921,0.000462444
AL,1993,4214202,PARCP,2489,0.000590622
AL,1994,4260229,PARCP,2421,0.000568279
AL,1995,4296800,PARCP,2500,0.000581828
AL,1996,4331102,PARCP,2559,0.000590843
AL,1997,4367935,PARCP,2656,0.000608068
AL,1998,4404701,PARCP,2250,0.000510818
AL,1999,4430141,PARCP,4022,0.000907872
AL,2000,4452173,PARCP,4247,0.000953916
AL,2001,4467634,PARCP,3454,0.000773116
AL,2002,4480089,PARCP,2926,0.000653112
AL,2003,4503491,PARCP,2235,0.000496282
AL,2004,4530729,PARCP,2441,0.000538765
AL,2005,4569805,PARCP,1704,0.000372882
AL,2006,4628981,PARCP,1723,0.00037222
AL,2007,4672840,PARCP,1823,0.000390127
AL,2008,4718206,PARCP,1988,0.000421347
AL,2009,4757938,PARCP,2139,0.000449564
AL,2010,4785492,PARCP,2355,0.000492112
AL,2011,4799918,PARCP,1535,0.000319797
AL,2012,4815960,PARCP,1134,0.000235467
AL,2013,4829479,PARCP,1258,0.000260484
AL,2014,4843214,PARCP,1237,0.000255409
AL,2015,4853875,PARCP,1352,0.00027854
AL,2016,4863300,PARCP,,
AR,1970,1923322,PARCP,6491,0.00337489
AR,1971,1972000,PARCP,6844,0.003470588
AR,1972,2018000,PARCP,7477,0.003705154
AR,1973,2058000,PARCP,6890,0.003347911
AR,1974,2100000,PARCP,6096,0.002902857
AR,1975,2158000,PARCP,5233,0.00242493
AR,1976,2169000,PARCP,5539,0.002553711
AR,1977,2207000,PARCP,5466,0.002476665
AR,1978,2241000,PARCP,3998,0.001784025
AR,1979,2269000,PARCP,3170,0.001397091
AR,1980,2286435,PARCP,2203,0.000963509
AR,1981,2293201,PARCP,1727,0.000753096
AR,1982,2294257,PARCP,1648,0.000718315
AR,1983,2305761,PARCP,2767,0.001200038
AR,1984,2319768,PARCP,1817,0.000783268
AR,1985,2327046,PARCP,2026,0.000870632
AR,1986,2331984,PARCP,2228,0.00095541
AR,1987,2342355,PARCP,1859,0.000793646
AR,1988,2342656,PARCP,1824,0.000778603
AR,1989,2346358,PARCP,1985,0.000845992
AR,1990,2356586,PARCP,1792,0.000760422
AR,1991,2383144,PARCP,1617,0.000678515
AR,1992,2415984,PARCP,1452,0.000600997
AR,1993,2456303,PARCP,1646,0.000670113
AR,1994,2494019,PARCP,1605,0.00064354
AR,1995,2535399,PARCP,1450,0.000571902
AR,1996,2572109,PARCP,1440,0.000559852
AR,1997,2601090,PARCP,1530,0.000588215
AR,1998,2626289,PARCP,1135,0.000432169
AR,1999,2651860,PARCP,2936,0.001107147
AR,2000,2678588,PARCP,2598,0.000969914
AR,2001,2691571,PARCP,2729,0.001013906
AR,2002,2705927,PARCP,2051,0.000757966
AR,2003,2724816,PARCP,1701,0.000624262
AR,2004,2749686,PARCP,1625,0.000590977
AR,2005,2781097,PARCP,1476,0.000530726
AR,2006,2821761,PARCP,1453,0.000514927
AR,2007,2848650,PARCP,1426,0.000500588
AR,2008,2874554,PARCP,1801,0.000626532
AR,2009,2896843,PARCP,1778,0.000613772
AR,2010,2921995,PARCP,1592,0.000544833
AR,2011,2939493,PARCP,1314,0.000447016
AR,2012,2950685,PARCP,1016,0.000344327
AR,2013,2958663,PARCP,1352,0.000456963
AR,2014,2966912,PARCP,1229,0.000414235
AR,2015,2977853,PARCP,1044,0.000350588
AR,2016,2988248,PARCP,,
AZ,1970,1775399,PARCP,915,0.000515377
AZ,1971,1896000,PARCP,928,0.000489451
AZ,1972,2009000,PARCP,1019,0.000507218
AZ,1973,2125000,PARCP,1010,0.000475294
AZ,1974,2224000,PARCP,1038,0.000466727
AZ,1975,2286000,PARCP,777,0.000339895
AZ,1976,2348000,PARCP,766,0.000326235
AZ,1977,2427000,PARCP,888,0.000365884
AZ,1978,2518000,PARCP,986,0.000391581
AZ,1979,2639000,PARCP,1095,0.00041493
AZ,1980,2718215,PARCP,588,0.000216318
AZ,1981,2810107,PARCP,566,0.000201416
AZ,1982,2889861,PARCP,714,0.000247071
AZ,1983,2968925,PARCP,823,0.000277205
AZ,1984,3067135,PARCP,652,0.000212576
AZ,1985,3183538,PARCP,868,0.000272653
AZ,1986,3308262,PARCP,832,0.000251492
AZ,1987,3437103,PARCP,1002,0.000291525
AZ,1988,3535183,PARCP,773,0.000218659
AZ,1989,3622185,PARCP,741,0.000204573
AZ,1990,3684097,PARCP,698,0.000189463
AZ,1991,3788576,PARCP,783,0.000206674
AZ,1992,3915740,PARCP,845,0.000215796
AZ,1993,4065440,PARCP,746,0.000183498
AZ,1994,4245089,PARCP,760,0.00017903
AZ,1995,4432499,PARCP,874,0.00019718
AZ,1996,4586940,PARCP,712,0.000155223
AZ,1997,4736990,PARCP,651,0.000137429
AZ,1998,4883342,PARCP,924,0.000189215
AZ,1999,5023823,PARCP,1275,0.000253791
AZ,2000,5160586,PARCP,1120,0.00021703
AZ,2001,5273477,PARCP,1060,0.000201006
AZ,2002,5396255,PARCP,1080,0.000200139
AZ,2003,5510364,PARCP,863,0.000156614
AZ,2004,5652404,PARCP,745,0.000131802
AZ,2005,5839077,PARCP,778,0.00013324
AZ,2006,6029141,PARCP,841,0.000139489
AZ,2007,6167681,PARCP,786,0.000127438
AZ,2008,6280362,PARCP,1349,0.000214797
AZ,2009,6343154,PARCP,1274,0.000200846
AZ,2010,6408312,PARCP,1196,0.000186633
AZ,2011,6467163,PARCP,1368,0.00021153
AZ,2012,6549634,PARCP,829,0.000126572
AZ,2013,6624617,PARCP,1052,0.000158802
AZ,2014,6719993,PARCP,1006,0.000149703
AZ,2015,6817565,PARCP,864,0.000126731
AZ,2016,6931071,PARCP,,
CA,1970,19971071,PARCP,5182,0.000259475
CA,1971,20346000,PARCP,5488,0.000269734
CA,1972,20585000,PARCP,4886,0.000237357
CA,1973,20868000,PARCP,4667,0.000223644
CA,1974,21173000,PARCP,4267,0.00020153
CA,1975,21537000,PARCP,3071,0.000142592
CA,1976,21934000,PARCP,3037,0.000138461
CA,1977,22350000,PARCP,3063,0.000137047
CA,1978,22839000,PARCP,4496,0.000196856
CA,1979,23255000,PARCP,5524,0.00023754
CA,1980,23667902,PARCP,4413,0.000186455
CA,1981,24285933,PARCP,3982,0.000163963
CA,1982,24820009,PARCP,3968,0.000159871
CA,1983,25360026,PARCP,4764,0.000187855
CA,1984,25844393,PARCP,4097,0.000158526
CA,1985,26441109,PARCP,4893,0.000185053
CA,1986,27102237,PARCP,4024,0.000148475
CA,1987,27777158,PARCP,4915,0.000176944
CA,1988,28464249,PARCP,5382,0.000189079
CA,1989,29218164,PARCP,5832,0.000199602
CA,1990,29959515,PARCP,5316,0.000177439
CA,1991,30470736,PARCP,6355,0.000208561
CA,1992,30974659,PARCP,4459,0.000143956
CA,1993,31274928,PARCP,4698,0.000150216
CA,1994,31484435,PARCP,4626,0.00014693
CA,1995,31696582,PARCP,4525,0.00014276
CA,1996,32018834,PARCP,3817,0.000119211
CA,1997,32486010,PARCP,3515,0.0001082
CA,1998,32987675,PARCP,5731,0.000173732
CA,1999,33499204,PARCP,5350,0.000159705
CA,2000,33987977,PARCP,5179,0.000152377
CA,2001,34479458,PARCP,3840,0.000111371
CA,2002,34871843,PARCP,4084,0.000117115
CA,2003,35253159,PARCP,5651,0.000160298
CA,2004,35574576,PARCP,6896,0.000193846
CA,2005,35827943,PARCP,7824,0.000218377
CA,2006,36021202,PARCP,6870,0.000190721
CA,2007,36250311,PARCP,7067,0.00019495
CA,2008,36604337,PARCP,8598,0.00023489
CA,2009,36961229,PARCP,8419,0.000227779
CA,2010,37332685,PARCP,8578,0.000229772
CA,2011,37676861,PARCP,7948,0.000210952
CA,2012,38011074,PARCP,6122,0.000161058
CA,2013,38335203,PARCP,6178,0.000161157
CA,2014,38680810,PARCP,4777,0.000123498
CA,2015,38993940,PARCP,5321,0.000136457
CA,2016,39250017,PARCP,,
CO,1970,2209596,PARCP,3353,0.001517472
CO,1971,2303000,PARCP,3532,0.001533652
CO,1972,2405000,PARCP,4022,0.001672349
CO,1973,2496000,PARCP,3944,0.001580128
CO,1974,2541000,PARCP,3341,0.001314837
CO,1975,2586000,PARCP,3174,0.001227378
CO,1976,2632000,PARCP,3367,0.001279255
CO,1977,2696000,PARCP,3159,0.001171736
CO,1978,2767000,PARCP,3864,0.001396458
CO,1979,2849000,PARCP,1478,0.000518779
CO,1980,2889964,PARCP,1768,0.000611772
CO,1981,2977898,PARCP,2172,0.000729374
CO,1982,3061564,PARCP,2487,0.00081233
CO,1983,3133630,PARCP,3128,0.000998203
CO,1984,3169992,PARCP,1472,0.000464354
CO,1985,3208723,PARCP,1531,0.000477137
CO,1986,3237450,PARCP,1440,0.000444795
CO,1987,3260480,PARCP,1548,0.000474777
CO,1988,3262281,PARCP,1480,0.00045367
CO,1989,3275818,PARCP,1674,0.000511017
CO,1990,3307618,PARCP,1743,0.000526965
CO,1991,3387119,PARCP,1941,0.000573053
CO,1992,3495939,PARCP,1743,0.000498578
CO,1993,3613734,PARCP,1828,0.000505848
CO,1994,3724168,PARCP,1814,0.000487089
CO,1995,3826653,PARCP,2238,0.000584845
CO,1996,3919972,PARCP,2160,0.000551024
CO,1997,4018293,PARCP,399,9.93E-05
CO,1998,4116639,PARCP,213,5.17E-05
CO,1999,4226018,PARCP,2033,0.000481068
CO,2000,4326921,PARCP,2906,0.000671609
CO,2001,4425687,PARCP,2707,0.000611656
CO,2002,4490406,PARCP,2710,0.000603509
CO,2003,4528732,PARCP,3835,0.000846815
CO,2004,4575013,PARCP,3282,0.000717375
CO,2005,4631888,PARCP,3416,0.000737496
CO,2006,4720423,PARCP,2698,0.000571559
CO,2007,4803868,PARCP,3050,0.000634905
CO,2008,4889730,PARCP,3617,0.000739714
CO,2009,4972195,PARCP,3238,0.000651221
CO,2010,5048644,PARCP,3241,0.000641955
CO,2011,5118360,PARCP,3096,0.000604881
CO,2012,5189867,PARCP,2964,0.000571113
CO,2013,5267603,PARCP,3499,0.000664249
CO,2014,5349648,PARCP,2987,0.000558354
CO,2015,5448819,PARCP,2697,0.00049497
CO,2016,5540545,PARCP,,
CT,1970,3032217,PARCP,15388,0.005074835
CT,1971,3061000,PARCP,15086,0.004928455
CT,1972,3070000,PARCP,16059,0.005230945
CT,1973,3069000,PARCP,15925,0.005188987
CT,1974,3076000,PARCP,14595,0.004744798
CT,1975,3085000,PARCP,13838,0.004485575
CT,1976,3086000,PARCP,15380,0.004983798
CT,1977,3089000,PARCP,15033,0.004866624
CT,1978,3095000,PARCP,14992,0.004843942
CT,1979,3100000,PARCP,18522,0.005974839
CT,1980,3107576,PARCP,14163,0.004557572
CT,1981,3128836,PARCP,13602,0.004347304
CT,1982,3139013,PARCP,12952,0.004126138
CT,1983,3162354,PARCP,10020,0.003168526
CT,1984,3180014,PARCP,11984,0.003768537
CT,1985,3201131,PARCP,11997,0.003747738
CT,1986,3223740,PARCP,13766,0.004270195
CT,1987,3247291,PARCP,14289,0.004400283
CT,1988,3271953,PARCP,16018,0.004895547
CT,1989,3283403,PARCP,16755,0.005102937
CT,1990,3291967,PARCP,14437,0.004385524
CT,1991,3302895,PARCP,13918,0.004213879
CT,1992,3300712,PARCP,16763,0.005078601
CT,1993,3309175,PARCP,15757,0.00476161
CT,1994,3316121,PARCP,14869,0.004483853
CT,1995,3324144,PARCP,13329,0.004009754
CT,1996,3336685,PARCP,14151,0.004241036
CT,1997,3349348,PARCP,14031,0.004189174
CT,1998,3365352,PARCP,12374,0.003676881
CT,1999,3386401,PARCP,14000,0.004134183
CT,2000,3411777,PARCP,15358,0.004501467
CT,2001,3432835,PARCP,14840,0.004322958
CT,2002,3458749,PARCP,14348,0.004148321
CT,2003,3484336,PARCP,17359,0.004982011
CT,2004,3496094,PARCP,18678,0.005342534
CT,2005,3506956,PARCP,16529,0.004713204
CT,2006,3517460,PARCP,14196,0.004035867
CT,2007,3527270,PARCP,14342,0.004066034
CT,2008,3545579,PARCP,14159,0.003993424
CT,2009,3561807,PARCP,14105,0.003960069
CT,2010,3579899,PARCP,12958,0.003619655
CT,2011,3589893,PARCP,11894,0.003313191
CT,2012,3593795,PARCP,11022,0.003066953
CT,2013,3596003,PARCP,11888,0.003305893
CT,2014,3591873,PARCP,11800,0.003285194
CT,2015,3584730,PARCP,12345,0.003443774
CT,2016,3576452,PARCP,,
DE,1970,548104,PARCP,2755,0.005026418
DE,1971,565000,PARCP,2763,0.004890265
DE,1972,574000,PARCP,2913,0.005074913
DE,1973,579000,PARCP,2709,0.004678756
DE,1974,583000,PARCP,2511,0.004307033
DE,1975,589000,PARCP,2415,0.00410017
DE,1976,593000,PARCP,2664,0.004492411
DE,1977,595000,PARCP,2493,0.004189916
DE,1978,598000,PARCP,2214,0.003702341
DE,1979,599000,PARCP,3990,0.006661102
DE,1980,594338,PARCP,1909,0.003211977
DE,1981,595975,PARCP,1670,0.002802131
DE,1982,599148,PARCP,1539,0.002568647
DE,1983,605458,PARCP,1984,0.003276858
DE,1984,611565,PARCP,2629,0.004298807
DE,1985,618280,PARCP,2638,0.004266675
DE,1986,627559,PARCP,1848,0.002944743
DE,1987,636947,PARCP,2286,0.003588996
DE,1988,647622,PARCP,2361,0.003645645
DE,1989,658273,PARCP,2202,0.003345117
DE,1990,669567,PARCP,1780,0.002658434
DE,1991,683080,PARCP,1878,0.002749312
DE,1992,694925,PARCP,1879,0.002703889
DE,1993,706378,PARCP,1887,0.002671374
DE,1994,717545,PARCP,2003,0.002791463
DE,1995,729734,PARCP,1963,0.002690021
DE,1996,740977,PARCP,2047,0.002762569
DE,1997,751487,PARCP,1861,0.002476423
DE,1998,763335,PARCP,1853,0.002427506
DE,1999,774990,PARCP,1827,0.00235745
DE,2000,786373,PARCP,1893,0.002407255
DE,2001,795699,PARCP,1911,0.002401662
DE,2002,806169,PARCP,1902,0.002359307
DE,2003,818003,PARCP,2052,0.002508548
DE,2004,830803,PARCP,1850,0.002226761
DE,2005,845150,PARCP,1800,0.002129799
DE,2006,859268,PARCP,1414,0.001645587
DE,2007,871749,PARCP,1388,0.001592201
DE,2008,883874,PARCP,1343,0.001519447
DE,2009,891730,PARCP,1517,0.001701188
DE,2010,899816,PARCP,1617,0.001797034
DE,2011,907924,PARCP,1304,0.001436244
DE,2012,916993,PARCP,1060,0.001155952
DE,2013,925395,PARCP,1210,0.00130755
DE,2014,934948,PARCP,1298,0.001388313
DE,2015,944076,PARCP,1297,0.00137383
DE,2016,952065,PARCP,,
FL,1970,6791418,PARCP,6306,0.000928525
FL,1971,7163000,PARCP,6167,0.000860952
FL,1972,7520000,PARCP,5522,0.000734309
FL,1973,7927000,PARCP,5621,0.000709095
FL,1974,8317000,PARCP,4537,0.000545509
FL,1975,8542000,PARCP,4429,0.000518497
FL,1976,8695000,PARCP,5211,0.00059931
FL,1977,8889000,PARCP,5340,0.000600742
FL,1978,9132000,PARCP,5063,0.000554424
FL,1979,9471000,PARCP,4275,0.000451378
FL,1980,9746324,PARCP,4232,0.000434215
FL,1981,10192774,PARCP,3945,0.000387039
FL,1982,10471407,PARCP,2899,0.000276849
FL,1983,10749851,PARCP,3120,0.000290237
FL,1984,11039925,PARCP,4004,0.000362684
FL,1985,11351118,PARCP,4530,0.00039908
FL,1986,11667505,PARCP,4319,0.000370173
FL,1987,11997283,PARCP,4226,0.000352246
FL,1988,12306395,PARCP,3716,0.000301957
FL,1989,12637715,PARCP,3234,0.000255901
FL,1990,13033307,PARCP,2955,0.000226727
FL,1991,13369798,PARCP,3081,0.000230445
FL,1992,13650553,PARCP,3258,0.000238672
FL,1993,13927185,PARCP,3115,0.000223663
FL,1994,14239444,PARCP,2746,0.000192845
FL,1995,14537875,PARCP,2434,0.000167425
FL,1996,14853360,PARCP,2515,0.000169322
FL,1997,15186304,PARCP,2367,0.000155864
FL,1998,15486559,PARCP,2530,0.000163367
FL,1999,15759421,PARCP,2505,0.000158953
FL,2000,16047515,PARCP,2438,0.000151924
FL,2001,16356966,PARCP,2066,0.000126307
FL,2002,16689370,PARCP,2163,0.000129603
FL,2003,17004085,PARCP,2052,0.000120677
FL,2004,17415318,PARCP,2635,0.000151304
FL,2005,17842038,PARCP,2390,0.000133953
FL,2006,18166990,PARCP,2258,0.000124291
FL,2007,18367842,PARCP,1980,0.000107797
FL,2008,18527305,PARCP,1947,0.000105088
FL,2009,18652644,PARCP,2455,0.000131617
FL,2010,18849098,PARCP,2432,0.000129025
FL,2011,19096952,PARCP,1865,9.77E-05
FL,2012,19344156,PARCP,1395,7.21E-05
FL,2013,19582022,PARCP,1330,6.79E-05
FL,2014,19888741,PARCP,1359,6.83E-05
FL,2015,20244914,PARCP,1298,6.41E-05
FL,2016,20612439,PARCP,,
GA,1970,4587930,PARCP,4085,0.00089038
GA,1971,4710000,PARCP,4227,0.000897452
GA,1972,4807000,PARCP,4298,0.000894113
GA,1973,4907000,PARCP,4126,0.00084084
GA,1974,4995000,PARCP,3616,0.000723924
GA,1975,5058000,PARCP,3807,0.000752669
GA,1976,5126000,PARCP,4392,0.000856808
GA,1977,5212000,PARCP,4427,0.000849386
GA,1978,5286000,PARCP,3955,0.000748203
GA,1979,5391000,PARCP,2416,0.000448154
GA,1980,5463105,PARCP,3837,0.000702348
GA,1981,5568345,PARCP,3172,0.000569649
GA,1982,5649792,PARCP,2703,0.000478425
GA,1983,5728250,PARCP,3274,0.000571553
GA,1984,5834954,PARCP,3675,0.000629825
GA,1985,5962661,PARCP,4176,0.000700358
GA,1986,6084666,PARCP,3774,0.000620248
GA,1987,6208467,PARCP,3822,0.000615611
GA,1988,6316142,PARCP,3821,0.000604958
GA,1989,6411099,PARCP,4124,0.000643259
GA,1990,6512602,PARCP,3440,0.000528207
GA,1991,6653005,PARCP,3576,0.000537501
GA,1992,6817203,PARCP,3900,0.000572082
GA,1993,6978240,PARCP,4129,0.000591696
GA,1994,7157165,PARCP,3965,0.00055399
GA,1995,7328413,PARCP,3857,0.000526308
GA,1996,7501069,PARCP,3926,0.000523392
GA,1997,7685099,PARCP,4127,0.000537013
GA,1998,7863536,PARCP,3627,0.000461243
GA,1999,8045965,PARCP,3957,0.000491799
GA,2000,8227303,PARCP,4435,0.000539059
GA,2001,8377038,PARCP,3171,0.000378535
GA,2002,8508256,PARCP,3069,0.000360708
GA,2003,8622793,PARCP,3322,0.000385258
GA,2004,8769252,PARCP,3520,0.000401403
GA,2005,8925922,PARCP,2948,0.000330274
GA,2006,9155813,PARCP,2654,0.00028987
GA,2007,9349988,PARCP,2658,0.000284278
GA,2008,9504843,PARCP,2947,0.000310052
GA,2009,9620846,PARCP,2876,0.000298934
GA,2010,9713521,PARCP,3363,0.000346218
GA,2011,9811610,PARCP,2500,0.0002548
GA,2012,9914668,PARCP,3052,0.000307827
GA,2013,9984938,PARCP,2127,0.000213021
GA,2014,10087231,PARCP,2385,0.000236438
GA,2015,10199398,PARCP,2123,0.00020815
GA,2016,10310371,PARCP,,
HI,1970,769913,PARCP,200,0.00025977
HI,1971,801000,PARCP,234,0.000292135
HI,1972,828000,PARCP,214,0.000258454
HI,1973,851000,PARCP,221,0.000259694
HI,1974,867000,PARCP,214,0.000246828
HI,1975,884000,PARCP,143,0.000161765
HI,1976,902000,PARCP,224,0.000248337
HI,1977,916000,PARCP,235,0.00025655
HI,1978,929000,PARCP,222,0.000238967
HI,1979,950000,PARCP,331,0.000348421
HI,1980,964691,PARCP,192,0.000199027
HI,1981,978195,PARCP,181,0.000185035
HI,1982,993780,PARCP,170,0.000171064
HI,1983,1012717,PARCP,201,0.000198476
HI,1984,1027922,PARCP,41,3.99E-05
HI,1985,1039698,PARCP,45,4.33E-05
HI,1986,1051762,PARCP,43,4.09E-05
HI,1987,1067918,PARCP,54,5.06E-05
HI,1988,1079828,PARCP,61,5.65E-05
HI,1989,1094588,PARCP,62,5.66E-05
HI,1990,1113491,PARCP,57,5.12E-05
HI,1991,1136754,PARCP,58,5.10E-05
HI,1992,1158613,PARCP,184,0.000158811
HI,1993,1172838,PARCP,41,3.50E-05
HI,1994,1187536,PARCP,42,3.54E-05
HI,1995,1196854,PARCP,40,3.34E-05
HI,1996,1203755,PARCP,48,3.99E-05
HI,1997,1211640,PARCP,88,7.26E-05
HI,1998,1215233,PARCP,250,0.000205722
HI,1999,1210300,PARCP,142,0.000117326
HI,2000,1213519,PARCP,194,0.000159866
HI,2001,1225948,PARCP,197,0.000160692
HI,2002,1239613,PARCP,197,0.000158921
HI,2003,1251154,PARCP,146,0.000116692
HI,2004,1273569,PARCP,149,0.000116994
HI,2005,1292729,PARCP,152,0.000117581
HI,2006,1309731,PARCP,159,0.000121399
HI,2007,1315675,PARCP,128,9.73E-05
HI,2008,1332213,PARCP,267,0.000200418
HI,2009,1346717,PARCP,242,0.000179696
HI,2010,1363945,PARCP,239,0.000175227
HI,2011,1377864,PARCP,220,0.000159667
HI,2012,1391820,PARCP,332,0.000238537
HI,2013,1406481,PARCP,222,0.000157841
HI,2014,1416349,PARCP,209,0.000147563
HI,2015,1425157,PARCP,125,8.77E-05
HI,2016,1428557,PARCP,,
IA,1970,2825368,PARCP,9784,0.003462912
IA,1971,2852000,PARCP,9497,0.003329944
IA,1972,2860000,PARCP,10657,0.003726224
IA,1973,2864000,PARCP,10268,0.003585196
IA,1974,2868000,PARCP,9351,0.00326046
IA,1975,2881000,PARCP,9139,0.003172162
IA,1976,2904000,PARCP,9515,0.003276515
IA,1977,2914000,PARCP,9125,0.003131434
IA,1978,2919000,PARCP,8730,0.00299075
IA,1979,2917000,PARCP,8909,0.003054165
IA,1980,2913808,PARCP,6554,0.00224929
IA,1981,2907983,PARCP,6059,0.002083575
IA,1982,2888189,PARCP,6399,0.002215575
IA,1983,2870543,PARCP,5814,0.002025401
IA,1984,2858618,PARCP,4471,0.001564042
IA,1985,2829684,PARCP,4777,0.001688174
IA,1986,2791970,PARCP,4995,0.001789059
IA,1987,2767011,PARCP,4070,0.001470901
IA,1988,2768388,PARCP,4506,0.001627662
IA,1989,2770592,PARCP,4853,0.001751611
IA,1990,2781018,PARCP,3853,0.001385464
IA,1991,2797613,PARCP,4475,0.001599578
IA,1992,2818401,PARCP,4393,0.001558685
IA,1993,2836972,PARCP,5044,0.001777952
IA,1994,2850746,PARCP,5061,0.001775325
IA,1995,2867373,PARCP,5003,0.001744803
IA,1996,2880000,PARCP,6438,0.002235417
IA,1997,2891119,PARCP,5978,0.002067711
IA,1998,2902872,PARCP,4999,0.001722088
IA,1999,2917634,PARCP,6099,0.002090392
IA,2000,2929067,PARCP,6128,0.002092134
IA,2001,2931997,PARCP,4064,0.001386086
IA,2002,2934234,PARCP,5279,0.001799107
IA,2003,2941999,PARCP,5341,0.001815432
IA,2004,2953635,PARCP,4676,0.001583134
IA,2005,2964454,PARCP,4843,0.00163369
IA,2006,2982644,PARCP,4512,0.001512752
IA,2007,2999212,PARCP,4579,0.001526734
IA,2008,3016734,PARCP,6010,0.001992221
IA,2009,3032870,PARCP,5772,0.001903148
IA,2010,3050738,PARCP,4811,0.001576995
IA,2011,3065223,PARCP,4851,0.001582593
IA,2012,3076310,PARCP,3921,0.001274579
IA,2013,3091930,PARCP,4746,0.001534964
IA,2014,3108030,PARCP,4516,0.00145301
IA,2015,3121997,PARCP,3841,0.001230302
IA,2016,3134693,PARCP,,
ID,1970,713015,PARCP,1447,0.00202941
ID,1971,739000,PARCP,1516,0.002051421
ID,1972,763000,PARCP,1622,0.002125819
ID,1973,782000,PARCP,1568,0.002005115
ID,1974,808000,PARCP,1555,0.001924505
ID,1975,832000,PARCP,1583,0.001902644
ID,1976,857000,PARCP,1583,0.001847141
ID,1977,883000,PARCP,1564,0.001771234
ID,1978,911000,PARCP,1701,0.001867179
ID,1979,933000,PARCP,1213,0.001300107
ID,1980,943935,PARCP,756,0.000800903
ID,1981,962204,PARCP,673,0.000699436
ID,1982,973721,PARCP,555,0.000569978
ID,1983,981869,PARCP,931,0.000948192
ID,1984,990839,PARCP,719,0.000725648
ID,1985,994051,PARCP,851,0.000856093
ID,1986,990224,PARCP,839,0.000847283
ID,1987,984997,PARCP,734,0.00074518
ID,1988,985664,PARCP,846,0.000858305
ID,1989,994416,PARCP,871,0.000875891
ID,1990,1012384,PARCP,814,0.000804043
ID,1991,1041316,PARCP,888,0.000852767
ID,1992,1071685,PARCP,728,0.000679304
ID,1993,1108768,PARCP,826,0.000744971
ID,1994,1145140,PARCP,707,0.000617392
ID,1995,1177322,PARCP,776,0.000659123
ID,1996,1203083,PARCP,788,0.000654984
ID,1997,1228520,PARCP,809,0.000658516
