StateYear,State,Year,Population,Alignment,Outcome,"Total domestic water use per capita, gallons/person/day","Residential co2 emissions, million metric tons","Residential co2 emissions, metric tons/person","Renewable energy total consumption, billion btu","Renewable energy total consumption, billion btu/person","Total energy consumption per capita in the residential sector, Million Btu/person","All petroleum products consumed by the residential sector, thousand barrels","All petroleum products consumed by the residential sector, thousand barrels/person"
Mississippi2000,Mississippi,2000,2848353.0,0.19621303960569494,R,106.0,2.4,0.84259219275139,75389.0,0.026467576174722725,87.0,3607.0,0.0012663458496892765
Mississippi2001,Mississippi,2001,2852994.0,0.19621303960569494,R,,2.4,0.8412215377950322,56085.0,0.01965829581134766,78.0,3734.0,0.0013088005092194376
Mississippi2002,Mississippi,2002,2858681.0,0.19621303960569494,R,,2.1,0.7346045256536143,49641.0,0.017365001551414797,84.0,2637.0,0.00092245339721361
Mississippi2003,Mississippi,2003,2868312.0,0.19621303960569494,R,,2.0,0.6972742156362348,45346.0,0.015809298291120353,84.0,2054.0,0.0007161006194584132
Mississippi2004,Mississippi,2004,2889010.0,-0.23709886777823544,D,,1.8,0.6230508028701873,61251.0,0.021201380403667692,81.0,1961.0,0.0006787792357935763
Mississippi2005,Mississippi,2005,2905943.0,-0.23709886777823544,D,222.0,1.8,0.6194202708036599,62796.0,0.021609508514103683,79.0,1749.0,0.0006018700297975563
Mississippi2006,Mississippi,2006,2904978.0,-0.23709886777823544,D,,1.6,0.5507786978076943,63182.0,0.021749562303053586,79.0,1652.0,0.0005686790054864443
Mississippi2007,Mississippi,2007,2928350.0,-0.23709886777823544,D,,1.6,0.5463827752830092,63930.0,0.021831406764901737,79.0,1659.0,0.0005665306401215702
Mississippi2008,Mississippi,2008,2947806.0,-0.24580891686902057,D,,1.8,0.6106236299132304,49880.0,0.01692105925559552,78.0,1988.0,0.0006743998757041678
Mississippi2009,Mississippi,2009,2958774.0,-0.24580891686902057,D,,1.8,0.6083600842781504,56254.0,0.019012604544990593,75.0,2061.0,0.0006965722964984821
Mississippi2010,Mississippi,2010,2970322.0,-0.24580891686902057,D,200.0,2.0,0.6733276728920299,72179.0,0.024300059050836913,81.0,2031.0,0.0006837642518218563
Mississippi2011,Mississippi,2011,2978162.0,-0.24580891686902057,D,,1.7,0.5708218693274577,72275.0,0.024268323885671766,77.0,1722.0,0.0005782089758716954
Mississippi2012,Mississippi,2012,2984945.0,0.23811024993760355,R,,1.4,0.46902036720944607,85143.0,0.028524143660938476,65.0,1272.0,0.00042613850506458245
Mississippi2013,Mississippi,2013,2990482.0,0.23811024993760355,R,,1.7,0.5684702332266169,71208.0,0.02381154609858879,71.0,1479.0,0.0004945691029071568
Mississippi2014,Mississippi,2014,2992400.0,0.23811024993760355,R,,1.9,0.6349418526934901,73236.0,0.024474000802031815,73.0,1669.0,0.0005577462906028606
Mississippi2015,Mississippi,2015,2989390.0,0.23811024993760355,R,,,,72502.0,0.024253108493706075,67.0,1343.0,0.0004492555337376522
Mississippi2016,Mississippi,2016,2988726.0,0.23445240547310126,R,,,,,,,,
Missouri1970,Missouri,1970,4677623.0,0.23445240547310126,R,,,,33344.0,0.007128406885291953,69.0,9769.0,0.0020884539006243126
Missouri1971,Missouri,1971,4723000.0,0.23445240547310126,R,,,,30407.0,0.006438069023925471,70.0,9887.0,0.0020933728562354437
Missouri1972,Missouri,1972,4753000.0,0.23445240547310126,R,,,,29355.0,0.006176099305701662,73.0,10497.0,0.0022084998948032823
Missouri1973,Missouri,1973,4775000.0,0.23445240547310126,R,,,,43807.0,0.009174240837696334,72.0,10369.0,0.00217151832460733
Missouri1974,Missouri,1974,4785000.0,0.23445240547310126,R,,,,44031.0,0.009201880877742947,72.0,10050.0,0.0021003134796238245
Missouri1975,Missouri,1975,4795000.0,0.23445240547310126,R,,,,40414.0,0.008428362877997914,78.0,10409.0,0.0021708029197080292
Missouri1976,Missouri,1976,4823000.0,0.23445240547310126,R,,,,39537.0,0.008197594857972217,78.0,10352.0,0.0021463819199668255
Missouri1977,Missouri,1977,4845000.0,0.23445240547310126,R,,,,37981.0,0.00783921568627451,79.0,10218.0,0.002108978328173375
Missouri1978,Missouri,1978,4871000.0,0.23445240547310126,R,,,,49657.0,0.010194415931020325,85.0,10041.0,0.0020613836994456992
Missouri1979,Missouri,1979,4889000.0,0.23445240547310126,R,,,,55940.0,0.011442012681529966,84.0,8444.0,0.001727142564941706
Missouri1980,Missouri,1980,4916686.0,0.2184766324308691,R,,9.4,1.9118568889695213,30880.0,0.006280653269295619,83.0,5989.0,0.0012180969051104747
Missouri1981,Missouri,1981,4932064.0,0.2184766324308691,R,,8.6,1.7436918904539762,30527.0,0.006189497946498666,73.0,5852.0,0.0011865215049926359
Missouri1982,Missouri,1982,4929451.0,0.2184766324308691,R,,8.9,1.8054748895972392,43954.0,0.008916611606444613,76.0,5777.0,0.0011719357794610394
Missouri1983,Missouri,1983,4943733.0,0.2184766324308691,R,,8.5,1.7193485165966689,44094.0,0.008919170998919238,79.0,6158.0,0.0012456174312002691
Missouri1984,Missouri,1984,4975278.0,0.2561038800243926,R,,8.2,1.648149108451829,47136.0,0.009474043460486027,76.0,3917.0,0.0007872926899763189
Missouri1985,Missouri,1985,5000268.0,0.2561038800243926,R,146.0,8.2,1.6399121007114017,62542.0,0.012507729585694207,76.0,4224.0,0.0008447547211469465
Missouri1986,Missouri,1986,5023068.0,0.2561038800243926,R,,7.8,1.5528358365843344,49423.0,0.009839205839936867,75.0,4588.0,0.000913386002339606
Missouri1987,Missouri,1987,5056696.0,0.2561038800243926,R,,7.6,1.5029576624736785,40982.0,0.008104501437302144,75.0,4620.0,0.0009136400527142624
Missouri1988,Missouri,1988,5081736.0,0.21350046519535842,R,,8.1,1.593943487028842,44194.0,0.00869663437848798,79.0,4356.0,0.0008571873863577328
Missouri1989,Missouri,1989,5095830.0,0.21350046519535842,R,,8.4,1.6484066383690195,37837.0,0.007425090711424832,80.0,5304.0,0.0010408510487987237
